CustomerID,Age,Tenure,MonthlySpend,SubscriptionType,TotalSpend,Churn,CLV,Segment
4513,23,51,1489,0,75939,0,108473.7095,2
4514,58,58,755,2,43790,1,37839.8301,0
4515,33,44,1062,1,46728,0,43116.80601,0
4516,21,44,2685,2,118140,0,164801.5259,1
4517,52,14,2555,0,35770,0,49130.46082,2
4518,65,34,1165,1,39610,1,40156.76275,0
4519,43,34,2595,1,88230,0,107442.8609,2
4520,29,25,675,1,16875,0,18020.64047,0
4521,28,4,1538,0,6152,1,4966.030633,2
4522,54,52,724,0,37648,0,30806.33771,0
4523,42,55,2771,2,152405,0,127712.259,1
4524,35,26,761,2,19786,0,24056.81815,0
4525,36,16,3902,0,62432,0,62148.52218,3
4526,40,10,4864,2,48640,0,43813.15166,3
4527,55,45,1405,0,63225,1,92232.11003,0
4528,35,2,4233,1,8466,0,7491.758685,3
4529,43,35,4047,2,141645,0,180142.2982,3
4530,23,19,4401,0,83619,1,119233.3462,3
4531,21,6,2438,0,14628,0,13379.95026,2
4532,61,19,1360,0,25840,1,24556.03049,0
4533,68,59,4995,2,294705,0,354138.0022,3
4534,46,53,4025,2,213325,0,246585.3712,3
4535,51,52,271,1,14092,0,16413.22285,0
4536,34,51,954,2,48654,0,57814.31559,0
4537,60,8,4052,2,32416,0,47487.23705,3
4538,60,14,1104,2,15456,0,12947.28454,0
4539,33,10,251,1,2510,0,3344.108051,0
4540,19,3,2821,1,8463,0,8147.791297,1
4541,51,38,3390,1,128820,0,136752.0102,1
4542,25,29,4148,2,120292,0,103752.3054,3
4543,30,15,1487,0,22305,0,24801.79356,2
4544,59,23,4980,2,114540,0,156112.6912,3
4545,25,23,1972,1,45356,0,39419.72676,2
4546,47,18,4102,2,73836,0,73313.42709,3
4547,49,46,4120,2,189520,0,201107.8585,3
4548,53,19,1149,0,21831,0,19052.55645,0
4549,64,28,3338,0,93464,0,124645.6248,1
4550,47,26,2616,2,68016,0,91880.29235,2
4551,18,10,2479,1,24790,1,34337.2859,2
4552,60,47,1625,2,76375,0,92316.55085,2
4553,56,4,1784,2,7136,0,8242.559358,2
4554,34,55,1246,2,68530,0,67418.90336,0
4555,37,2,2365,1,4730,1,5953.22803,2
4556,41,3,4223,1,12669,0,14077.72236,3
4557,67,7,1376,1,9632,0,14250.96284,0
4558,39,55,2360,1,129800,0,191808.7891,2
4559,46,16,1231,1,19696,1,28237.04419,0
4560,39,31,3488,2,108128,0,113757.4028,1
4561,61,10,4726,1,47260,0,49981.26477,3
4562,26,19,1515,2,28785,0,40208.93792,2
4563,54,28,1092,2,30576,0,40066.62077,0
4564,27,17,306,2,5202,0,6726.460035,0
4565,53,28,3280,0,91840,0,91447.63268,1
4566,54,19,944,1,17936,1,24811.65849,0
4567,45,37,821,1,30377,0,36622.34111,0
4568,45,23,4440,2,102120,1,113639.7387,3
4569,59,20,1020,0,20400,0,28678.22793,0
4570,60,13,611,1,7943,1,8546.245708,0
4571,38,13,313,2,4069,1,5117.77689,0
4572,41,43,2646,0,113778,0,128129.2319,1
4573,59,11,3546,2,39006,0,47389.03161,1
4574,57,48,4419,0,212112,0,175709.8752,3
4575,19,15,285,2,4275,0,4799.887126,0
4576,25,17,4342,1,73814,0,87804.99456,3
4577,65,54,1772,2,95688,1,109553.5294,2
4578,44,50,2205,2,110250,0,153598.8955,2
4579,39,28,4279,0,119812,0,121943.07,3
4580,54,19,1003,0,19057,0,27039.09252,0
4581,44,4,3534,1,14136,0,15301.13688,1
4582,46,22,3549,2,78078,0,100421.4807,1
4583,20,22,1269,0,27918,1,24029.18758,0
4584,61,55,2869,1,157795,0,148344.3195,1
4585,30,37,4341,1,160617,1,214072.9408,3
4586,62,39,2971,0,115869,0,93695.15873,1
4587,27,34,4835,0,164390,0,242963.3925,3
4588,53,33,4382,2,144606,0,134981.058,3
4589,26,44,1608,1,70752,0,101239.9417,2
4590,44,42,3940,0,165480,0,192149.0083,3
4591,51,40,464,1,18560,0,22182.96317,0
4592,68,33,4048,2,133584,1,114734.2625,3
4593,18,12,3293,0,39516,0,41715.189,1
4594,49,2,4998,1,9996,0,9089.894613,3
4595,42,59,1673,0,98707,0,115304.784,2
4596,46,28,4481,2,125468,0,148743.8826,3
4597,24,10,525,2,5250,0,6808.02604,0
4598,66,22,1406,2,30932,0,43762.42999,0
4599,20,17,4692,2,79764,1,89951.92641,3
4600,37,26,1704,0,44304,0,42680.35849,2
4601,37,3,3734,0,11202,0,11577.26883,1
4602,47,7,1640,1,11480,0,15991.21374,2
4603,52,44,1155,1,50820,0,45844.94762,0
4604,52,8,754,0,6032,0,7474.126065,0
4605,66,20,3454,0,69080,1,55896.781,1
4606,56,12,4339,1,52068,0,50608.45742,3
4607,44,35,4777,0,167195,0,202972.3806,3
4608,43,17,2236,2,38012,1,42553.99413,2
4609,31,28,1486,2,41608,0,47661.32503,2
4610,34,41,1397,2,57277,0,72306.10879,0
4611,35,10,4861,1,48610,0,46870.25865,3
4612,62,22,2467,0,54274,1,54087.48513,2
4613,69,38,3829,1,145502,0,186114.6267,1
4614,46,57,3665,1,208905,0,245840.2365,1
4615,37,33,971,0,32043,0,25961.58393,0
4616,44,22,2656,1,58432,0,74163.61561,1
4617,35,44,670,2,29480,0,36380.21935,0
4618,21,37,1570,0,58090,0,49668.41977,2
4619,18,13,3332,2,43316,0,57318.48811,1
4620,67,27,871,2,23517,1,27408.38201,0
4621,18,15,1374,0,20610,0,19441.88907,0
4622,43,22,310,2,6820,0,8126.367301,0
4623,62,30,3759,2,112770,0,137220.8997,1
4624,37,43,1226,2,52718,0,76129.17342,0
4625,69,40,3754,0,150160,0,198136.2849,1
4626,40,37,3433,0,127021,0,128462.3134,1
4627,27,34,4639,0,157726,0,139223.6483,3
4628,28,44,1672,1,73568,0,102791.3321,2
4629,58,34,2579,2,87686,1,122080.6039,2
4630,58,58,3171,1,183918,1,169704.2671,1
4631,22,48,2581,1,123888,0,104498.5158,2
4632,18,53,3490,2,184970,0,240147.523,1
4633,34,35,4953,0,173355,0,226368.2213,3
4634,39,42,2033,1,85386,0,78896.71759,2
4635,51,19,653,0,12407,0,15728.95318,0
4636,62,8,940,0,7520,0,7484.254592,0
4637,58,39,2580,2,100620,1,98852.29975,2
4638,46,33,2557,1,84381,1,86673.00346,2
4639,21,44,1643,1,72292,0,84167.94589,2
4640,22,28,3880,0,108640,0,148089.112,3
4641,28,37,1948,2,72076,0,82818.97289,2
4642,68,48,2601,1,124848,0,125925.4241,2
4643,38,25,3371,0,84275,0,119567.8538,1
4644,52,36,4440,0,159840,0,134035.9052,3
4645,29,17,2206,0,37502,0,50926.36738,2
4646,43,24,1986,2,47664,0,64301.94048,2
4647,68,21,1609,2,33789,1,33028.16522,2
4648,36,2,1962,0,3924,0,3683.877207,2
4649,62,31,1109,0,34379,0,48553.13142,0
4650,24,44,960,2,42240,0,50316.70641,0
4651,64,33,3440,0,113520,1,94472.24652,1
4652,24,30,2889,0,86670,1,123381.9179,1
4653,43,12,730,2,8760,0,9148.104696,0
4654,57,44,1559,0,68596,1,71306.19968,2
4655,22,12,4018,0,48216,0,60284.53982,3
4656,38,51,2227,0,113577,0,143438.3991,2
4657,31,57,2760,2,157320,0,164764.5845,1
4658,21,49,2377,2,116473,0,104860.0886,2
4659,40,52,1737,2,90324,0,107177.4499,2
4660,59,24,1473,1,35352,0,43752.53368,2
4661,37,24,2981,1,71544,0,100315.8242,1
4662,32,58,1146,1,66468,0,75714.22996,0
4663,67,11,1498,1,16478,0,20630.246,2
4664,69,13,2711,2,35243,0,29536.67122,1
4665,62,27,2388,0,64476,0,91953.48096,2
4666,46,8,1081,2,8648,0,8899.233647,0
4667,25,10,2047,1,20470,1,25435.09649,2
4668,58,8,2175,2,17400,1,25077.50887,2
4669,65,20,4468,0,89360,0,122188.0089,3
4670,36,8,4768,1,38144,0,47542.40316,3
4671,65,9,3164,0,28476,0,36805.95556,1
4672,56,7,3263,0,22841,1,32996.87563,1
4673,63,14,3328,0,46592,0,63759.53181,1
4674,45,28,697,1,19516,1,23944.2066,0
4675,63,2,2416,2,4832,0,6093.596033,2
4676,44,57,1188,1,67716,1,61153.50003,0
4677,21,43,2808,1,120744,0,136334.1484,1
4678,32,8,2675,2,21400,1,21628.94476,1
4679,52,13,4714,2,61282,0,67556.0171,3
4680,54,21,1570,2,32970,1,41659.99559,2
4681,18,47,3788,2,178036,0,161016.7849,1
4682,20,28,2702,0,75656,0,61445.01713,1
4683,64,35,378,1,13230,1,14259.9169,0
4684,41,23,2129,1,48967,0,50217.07953,2
4685,44,46,2748,1,126408,0,138328.5831,1
4686,57,15,311,2,4665,0,6772.901915,0
4687,53,2,3419,1,6838,0,8854.928759,1
4688,51,51,914,0,46614,1,47976.11432,0
4689,46,12,1601,1,19212,0,17780.61331,2
4690,41,57,3124,1,178068,0,219546.235,1
4691,41,52,1581,0,82212,1,103612.0612,2
4692,59,36,3327,0,119772,0,136364.7193,1
4693,21,3,3211,1,9633,1,9141.067179,1
4694,20,5,1408,2,7040,1,5772.720325,0
4695,51,3,3325,2,9975,0,9834.97582,1
4696,66,57,236,1,13452,0,15066.50029,0
4697,40,47,2028,1,95316,1,128824.7211,2
4698,69,19,3260,1,61940,1,86569.05851,1
4699,40,2,3541,1,7082,1,7712.681786,1
4700,62,44,4141,2,182204,0,247303.0911,3
4701,22,37,1009,1,37333,0,55825.78867,0
4702,48,54,3272,0,176688,0,229981.9177,1
4703,58,17,4318,2,73406,0,96163.27836,3
4704,23,14,1726,2,24164,0,34715.82802,2
4705,54,28,3719,0,104132,0,107953.7371,1
4706,27,27,695,1,18765,0,15159.18844,0
4707,57,54,624,1,33696,0,50236.8303,0
4708,24,10,2947,1,29470,1,33693.86597,1
4709,56,3,2265,1,6795,1,9173.075472,2
4710,55,36,2182,1,78552,0,107517.5627,2
4711,38,38,1668,0,63384,0,68344.53794,2
4712,37,56,4000,1,224000,0,264071.6137,3
4713,20,25,1433,0,35825,0,42199.7316,2
4714,68,22,1997,0,43934,0,41919.67911,2
4715,39,48,764,0,36672,0,32357.43849,0
4716,64,39,3219,1,125541,0,148201.2275,1
4717,21,47,1504,1,70688,0,62495.27909,2
4718,45,30,332,2,9960,0,10380.93058,0
4719,29,21,648,2,13608,0,12658.95538,0
4720,55,30,2030,0,60900,0,78855.8337,2
4721,68,28,2358,2,66024,0,93120.65878,2
4722,53,31,3826,0,118606,0,142865.6982,1
4723,64,57,1049,2,59793,0,65001.51232,0
4724,58,52,4162,1,216424,0,324127.3708,3
4725,22,26,1680,1,43680,1,35592.49052,2
4726,30,43,1100,0,47300,0,47916.7333,0
4727,40,22,1739,0,38258,0,38069.43423,2
4728,67,21,2099,1,44079,1,46253.96888,2
4729,47,1,3144,1,3144,0,3022.695107,1
4730,54,37,3444,1,127428,0,125514.5392,1
4731,42,13,714,2,9282,0,9099.831254,0
4732,65,21,1791,2,37611,0,43403.87764,2
4733,44,46,283,2,13018,0,13977.93032,0
4734,68,9,3942,2,35478,0,44258.66562,3
4735,31,17,2327,0,39559,1,45891.63684,2
4736,65,47,1801,0,84647,0,78585.87668,2
4737,64,21,4817,2,101157,1,138284.804,3
4738,53,31,1422,0,44082,1,49836.31611,2
4739,56,39,4529,2,176631,1,160250.6054,3
4740,33,59,2042,2,120478,1,110456.1448,2
4741,39,54,2491,1,134514,0,182653.5861,2
4742,38,22,1789,2,39358,0,50854.28402,2
4743,38,12,3096,0,37152,0,42894.56854,1
4744,25,55,4688,2,257840,1,261516.0395,3
4745,66,6,208,1,1248,0,1400.712051,0
4746,33,53,4908,0,260124,0,323994.4505,3
4747,48,16,914,1,14624,1,20700.23723,0
4748,59,26,2127,2,55302,0,65760.02337,2
4749,27,5,309,2,1545,0,1535.289221,0
4750,49,9,465,2,4185,0,3473.20658,0
4751,51,46,3423,2,157458,0,145305.1615,1
4752,26,40,1154,0,46160,0,57936.53928,0
4753,34,14,1549,2,21686,0,19784.26524,2
4754,28,44,1774,1,78056,1,88755.73595,2
4755,49,42,2423,0,101766,0,131203.6993,2
4756,27,30,4031,0,120930,0,122835.5461,3
4757,39,52,3455,0,179660,0,227876.0949,1
4758,34,52,1258,1,65416,0,78940.78699,0
4759,21,26,2157,1,56082,0,62097.2081,2
4760,65,53,3347,1,177391,0,253327.0909,1
4761,69,45,2719,1,122355,0,157157.8059,1
4762,64,29,3853,2,111737,0,117594.0215,3
4763,42,19,2770,2,52630,0,71733.90968,1
4764,38,47,3127,1,146969,0,193509.901,1
4765,54,8,4087,1,32696,0,44276.22926,3
4766,55,23,1087,2,25001,0,31217.97837,0
4767,66,53,944,2,50032,0,53312.06946,0
4768,18,42,3714,1,155988,1,162852.2458,1
4769,42,35,3130,0,109550,0,137803.5971,1
4770,68,31,2879,0,89249,0,79577.08637,1
4771,53,53,375,1,19875,1,27307.0584,0
4772,34,35,765,0,26775,0,28361.01093,0
4773,58,32,3417,2,109344,1,135724.3764,1
4774,41,58,4557,0,264306,0,303778.711,3
4775,19,5,4826,1,24130,1,28075.94378,3
4776,57,16,1594,0,25504,0,33578.67613,2
4777,32,17,1420,0,24140,0,29901.47057,2
4778,49,32,1147,0,36704,1,35794.33878,0
4779,56,38,784,2,29792,1,25381.53726,0
4780,23,58,3062,2,177596,0,246532.3466,1
4781,18,32,1820,2,58240,1,82667.36164,2
4782,64,52,3555,1,184860,0,169174.1804,1
4783,40,20,2549,0,50980,0,51827.99861,2
4784,56,48,3391,2,162768,0,162383.8134,1
4785,34,56,3407,2,190792,0,277833.9801,1
4786,51,2,2776,0,5552,0,5237.446817,1
4787,58,20,731,1,14620,0,13400.3625,0
4788,46,47,1431,0,67257,0,62366.54074,2
4789,26,18,2193,1,39474,0,51746.7991,2
4790,30,1,1897,0,1897,0,2696.801551,2
4791,23,58,3570,2,207060,0,222663.4592,1
4792,23,29,1745,2,50605,0,45304.42649,2
4793,37,29,3365,2,97585,1,118078.3768,1
4794,69,19,1637,1,31103,0,29453.12491,2
4795,20,44,570,0,25080,0,21190.24281,0
4796,34,40,4704,1,188160,0,267255.3073,3
4797,66,6,816,2,4896,0,6901.347222,0
4798,29,44,4366,1,192104,0,284916.5718,3
4799,65,39,4214,1,164346,0,186007.3498,3
4800,64,50,4379,1,218950,0,220220.0936,3
4801,62,54,2456,0,132624,1,177563.4596,2
4802,18,46,4554,1,209484,0,194054.7602,3
4803,34,8,3510,1,28080,1,27246.14906,1
4804,20,24,1131,1,27144,0,26573.37444,0
4805,43,20,2529,2,50580,0,74157.03683,2
4806,32,54,593,2,32022,0,41976.87265,0
4807,53,14,2665,0,37310,0,33339.7069,1
4808,49,5,3477,2,17385,0,15037.88791,1
4809,49,41,2129,0,87289,1,121329.126,2
4810,21,40,825,2,33000,0,44932.53686,0
4811,35,34,4857,0,165138,0,209675.0918,3
4812,66,16,3079,0,49264,0,46173.69178,1
4813,36,45,3366,0,151470,0,172099.9833,1
4814,60,7,3622,2,25354,0,30980.25953,1
4815,69,16,2309,1,36944,1,53661.02215,2
4816,52,7,1365,2,9555,0,8777.190686,0
4817,57,27,2981,1,80487,0,93430.33702,1
4818,31,14,2091,2,29274,0,26651.81503,2
4819,50,14,3382,1,47348,0,52589.165,1
4820,31,44,1839,2,80916,0,76068.68513,2
4821,51,33,981,0,32373,0,44847.29929,0
4822,21,33,4892,0,161436,0,157935.324,3
4823,41,44,2256,0,99264,0,108393.6378,2
4824,46,20,2523,1,50460,0,54771.87546,2
4825,36,53,2474,1,131122,1,184410.8294,2
4826,23,47,2433,0,114351,0,152139.2285,2
4827,50,36,2838,1,102168,0,85852.06079,1
4828,66,7,3487,0,24409,0,20673.47642,1
4829,57,32,2680,2,85760,1,101697.473,1
4830,36,48,2816,1,135168,0,148604.1478,1
4831,18,3,555,1,1665,0,1653.193409,0
4832,22,39,4687,2,182793,1,247654.2914,3
4833,44,29,4874,1,141346,0,125804.2469,3
4834,33,24,3546,1,85104,0,126110.4977,1
4835,23,22,3722,1,81884,0,66888.72676,1
4836,57,6,2667,2,16002,0,14125.94964,1
4837,30,48,363,0,17424,1,17736.26697,0
4838,65,24,3834,0,92016,1,106407.7042,1
4839,52,40,4933,2,197320,1,187709.5908,3
4840,36,23,3863,2,88849,1,116867.5858,3
4841,29,54,3454,2,186516,0,195893.9,1
4842,33,38,3581,0,136078,0,112533.3535,1
4843,60,10,2264,2,22640,0,32022.13774,2
4844,27,16,4465,0,71440,0,104352.8346,3
4845,42,11,4184,2,46024,0,56747.34051,3
4846,37,32,4087,1,130784,0,178464.6385,3
4847,48,45,539,0,24255,1,21460.29226,0
4848,21,6,3981,0,23886,0,23603.52888,3
4849,61,24,3790,2,90960,1,93476.15202,1
4850,40,33,2133,1,70389,0,103649.7183,2
4851,19,53,1845,0,97785,0,113289.3836,2
4852,39,51,4428,2,225828,1,181834.3324,3
4853,68,12,2887,1,34644,1,36935.01035,1
4854,54,56,2326,0,130256,0,104911.4936,2
4855,25,27,4641,2,125307,0,121104.7067,3
4856,24,38,4904,1,186352,0,208395.5868,3
4857,31,18,838,0,15084,1,15481.84259,0
4858,20,45,1424,0,64080,0,52732.32583,2
4859,67,39,3905,1,152295,0,134238.1442,3
4860,33,55,4110,2,226050,0,268009.535,3
4861,36,13,4445,2,57785,0,74364.87058,3
4862,68,53,1749,1,92697,0,100407.9359,2
4863,35,40,4345,0,173800,1,228032.0693,3
4864,69,30,1705,1,51150,1,46768.13407,2
4865,33,53,4630,1,245390,1,217278.2599,3
4866,25,49,1575,1,77175,0,107089.3884,2
4867,50,41,867,0,35547,1,36878.21183,0
4868,66,52,2574,1,133848,0,147577.2639,2
4869,29,13,4290,1,55770,0,81608.63817,3
4870,28,34,1215,0,41310,0,45312.05619,0
4871,22,36,535,0,19260,0,15455.05361,0
4872,44,30,4961,1,148830,0,216782.8546,3
4873,29,25,280,2,7000,0,5669.181304,0
4874,34,2,2334,1,4668,0,5898.486661,2
4875,23,36,1999,0,71964,0,73836.76499,2
4876,50,18,457,0,8226,0,9289.404054,0
4877,22,5,384,0,1920,0,2271.551265,0
4878,45,19,322,2,6118,1,6643.671041,0
4879,31,42,4900,0,205800,0,276195.5675,3
4880,22,18,3714,2,66852,0,97035.30943,1
4881,50,57,1594,0,90858,0,78182.25836,2
4882,67,32,2552,0,81664,0,111077.4959,2
4883,65,21,3419,1,71799,0,63906.12147,1
4884,58,10,1508,2,15080,0,12911.40595,2
4885,36,37,4144,1,153328,0,225251.4075,3
4886,39,49,2141,2,104909,0,119859.4187,2
4887,22,22,690,0,15180,0,13765.56257,0
4888,19,13,1254,0,16302,0,19545.6086,0
4889,47,55,901,2,49555,1,48775.30149,0
4890,64,17,3134,1,53278,0,59938.61906,1
4891,56,9,4895,2,44055,0,54507.56489,3
4892,21,24,1334,2,32016,1,45094.17999,0
4893,50,44,279,2,12276,0,9847.279072,0
4894,30,14,1035,0,14490,0,13764.02872,0
4895,37,46,851,2,39146,0,33954.82467,0
4896,24,8,616,0,4928,0,4277.348231,0
4897,32,55,3880,1,213400,0,312000.23,3
4898,40,37,4066,0,150442,0,218931.9322,3
4899,31,19,945,1,17955,1,23781.6786,0
4900,40,28,2202,1,61656,1,77078.88646,2
4901,36,46,439,1,20194,0,28141.94064,0
4902,46,41,3093,0,126813,0,106635.2911,1
4903,37,30,2144,2,64320,1,56835.72835,2
4904,46,7,1055,0,7385,0,7547.315257,0
4905,41,59,3715,1,219185,0,303076.8896,1
4906,35,58,2846,2,165068,0,186619.737,1
4907,27,26,3394,0,88244,0,101701.416,1
4908,58,40,4715,1,188600,0,181147.622,3
4909,25,46,2798,1,128708,0,161383.2591,1
4910,43,54,1553,2,83862,0,119208.9531,2
4911,46,46,2235,0,102810,1,105962.1499,2
4912,27,11,3080,2,33880,0,41788.61375,1
4913,34,14,879,2,12306,0,12704.27477,0
4914,19,21,686,2,14406,0,19518.73807,0
4915,23,8,3820,2,30560,0,34608.33869,1
4916,22,3,3850,0,11550,0,11984.60704,3
4917,45,28,4918,2,137704,0,150652.8852,3
4918,58,29,1638,1,47502,1,41035.0428,2
4919,22,23,4514,1,103822,0,146003.0106,3
4920,35,18,1684,1,30312,0,44578.29244,2
4921,43,35,890,2,31150,1,35330.01619,0
4922,37,13,1212,1,15756,0,15045.97234,0
4923,58,12,4742,0,56904,0,71998.31745,3
4924,66,47,2547,2,119709,0,133675.0942,2
4925,44,50,3908,2,195400,1,190829.6051,3
4926,66,5,4670,2,23350,0,19308.18973,3
4927,29,39,2122,0,82758,0,117747.5127,2
4928,24,11,837,2,9207,0,12500.47323,0
4929,20,58,3208,2,186064,0,256824.9282,1
4930,27,59,2433,1,143547,0,159033.9717,2
4931,51,11,2325,1,25575,0,33945.15465,2
4932,42,59,3657,2,215763,0,260395.2346,1
4933,52,47,4489,0,210983,0,224136.2515,3
4934,33,42,3374,1,141708,0,196962.7071,1
4935,19,47,3888,2,182736,0,273945.0715,3
4936,41,31,1599,1,49569,0,70858.76728,2
4937,27,31,2534,1,78554,0,105524.2889,2
4938,55,13,1705,0,22165,0,29329.95994,2
4939,39,14,449,2,6286,0,7890.024959,0
4940,43,49,735,1,36015,0,50332.1239,0
4941,60,45,3732,2,167940,1,192317.6453,1
4942,56,42,3749,0,157458,0,145996.7357,1
4943,44,25,657,0,16425,0,21970.6517,0
4944,46,33,2938,1,96954,0,139968.0747,1
4945,64,33,3569,0,117777,0,122364.0142,1
4946,55,15,4335,1,65025,1,87659.44226,3
4947,37,16,3896,2,62336,0,61812.74489,3
4948,44,44,3611,1,158884,0,231942.0713,1
4949,58,58,4269,1,247602,0,316540.016,3
4950,37,56,3587,0,200872,0,240743.7243,1
4951,61,38,3385,2,128630,0,173124.2889,1
4952,36,6,3438,2,20628,0,28245.13281,1
4953,37,44,460,1,20240,0,28835.09672,0
4954,52,25,1447,2,36175,1,51758.59937,2
4955,64,15,3533,2,52995,1,44350.64521,1
4956,19,4,3522,1,14088,0,12482.46567,1
4957,47,56,2773,1,155288,0,214024.5392,1
4958,51,4,325,2,1300,1,1900.907005,0
4959,39,30,1429,1,42870,0,43528.92449,2
4960,20,34,3411,0,115974,0,93477.5111,1
4961,23,27,3333,2,89991,1,92321.19387,1
4962,32,31,1506,1,46686,0,49860.87654,2
4963,44,56,2301,2,128856,1,171729.4007,2
4964,27,32,335,2,10720,0,8933.075331,0
4965,26,44,2577,0,113388,0,107587.9958,2
4966,50,39,1659,0,64701,0,92249.26305,2
4967,49,52,4431,2,230412,0,209300.3361,3
4968,65,9,1012,0,9108,0,12127.05933,0
4969,23,41,1051,1,43091,0,45371.25898,0
4970,58,8,1944,2,15552,0,19655.58416,2
4971,53,14,2138,0,29932,0,25492.86148,2
4972,19,33,1070,2,35310,0,35330.85273,0
4973,46,23,834,2,19182,1,21049.42172,0
4974,21,21,868,1,18228,0,25520.09022,0
4975,18,55,1493,1,82115,1,98082.02365,2
4976,36,12,3288,1,39456,1,32813.88641,1
4977,43,57,468,0,26676,0,36314.2149,0
4978,42,2,1060,0,2120,0,1776.90989,0
4979,27,13,681,0,8853,1,12872.76303,0
4980,32,59,3490,1,205910,0,195244.3175,1
4981,39,4,3590,2,14360,0,16392.63361,1
4982,68,20,1461,1,29220,0,24854.43494,2
4983,65,50,2532,0,126600,0,151058.9517,2
4984,38,51,302,0,15402,0,17682.42151,0
4985,39,48,3994,0,191712,0,208424.297,3
4986,53,59,4534,1,267506,0,220665.9781,3
4987,51,14,2892,0,40488,1,57300.86327,1
4988,47,30,3871,1,116130,1,158151.1318,3
4989,42,29,1081,2,31349,0,38970.60068,0
4990,62,8,2435,1,19480,0,23386.92804,2
4991,45,12,3234,0,38808,0,49925.03678,1
4992,18,41,2777,2,113857,0,102561.5899,1
4993,66,38,875,0,33250,0,48307.29483,0
4994,62,26,2639,2,68614,0,68564.00126,1
4995,21,50,1881,0,94050,0,118460.0371,2
4996,24,2,1476,1,2952,0,3615.39994,2
4997,66,55,4967,0,273185,1,340287.373,3
4998,26,40,3447,1,137880,1,195136.9431,1
4999,53,56,3848,1,215488,0,217026.1199,3
5000,36,14,1512,2,21168,0,28032.01467,2
5001,18,6,1273,1,7638,0,9309.757662,0
5002,27,42,4299,1,180558,0,154059.7109,3
5003,53,40,1854,1,74160,1,80827.59779,2
5004,26,31,3947,2,122357,0,169656.0685,3
5005,62,17,4288,0,72896,0,74408.09428,3
5006,63,25,2093,0,52325,0,59524.12039,2
5007,59,32,1485,1,47520,1,54270.07333,2
5008,49,12,734,1,8808,0,10856.80163,0
5009,49,49,3647,0,178703,0,253546.0505,1
5010,23,13,1579,1,20527,1,18915.16739,2
5011,65,19,845,0,16055,0,18515.13684,0
5012,55,44,223,2,9812,0,10763.63724,0
5013,34,48,4852,1,232896,0,234559.8237,3
5014,27,25,4651,1,116275,1,167869.2085,3
5015,67,31,4870,0,150970,1,121639.5129,3
5016,44,59,4324,0,255116,0,225898.4204,3
5017,67,37,564,2,20868,0,27406.80239,0
5018,52,25,2855,1,71375,0,70262.20117,1
5019,69,16,608,0,9728,0,12706.9615,0
5020,38,57,1514,2,86298,0,119313.6755,2
5021,42,38,418,0,15884,0,15538.22457,0
5022,45,43,4903,0,210829,0,196990.3956,3
5023,64,49,1739,2,85211,1,76835.64855,2
5024,32,58,3633,2,210714,0,198084.2301,1
5025,21,23,1802,2,41446,0,40908.43595,2
5026,46,14,2904,2,40656,0,57248.72478,1
5027,26,6,3848,2,23088,0,30914.90333,3
5028,44,25,1305,2,32625,0,26142.11959,0
5029,43,23,3611,1,83053,0,117261.152,1
5030,36,43,2688,2,115584,0,98843.80859,1
5031,45,12,816,1,9792,1,12325.05265,0
5032,34,13,4521,0,58773,0,53250.23859,3
5033,60,36,2618,0,94248,0,79506.95941,2
5034,58,39,227,2,8853,0,11790.77499,0
5035,59,34,3255,0,110670,0,124729.758,1
5036,67,6,215,2,1290,0,1572.95345,0
5037,37,38,3548,2,134824,0,148002.6568,1
5038,62,50,532,1,26600,1,22530.74008,0
5039,57,52,4778,0,248456,1,327398.5998,3
5040,56,40,4861,2,194440,1,267208.3504,3
5041,66,8,2361,0,18888,1,15658.04585,2
5042,40,8,2285,1,18280,0,19431.67725,2
5043,64,40,4749,0,189960,0,226075.4946,3
5044,49,33,4153,1,137049,0,167697.048,3
5045,69,34,2989,1,101626,1,122429.5596,1
5046,64,44,4461,1,196284,0,252236.4143,3
5047,50,15,2452,2,36780,0,54315.64995,2
5048,63,36,444,2,15984,0,17157.39447,0
5049,22,57,2094,0,119358,0,141992.633,2
5050,60,35,1556,2,54460,0,70218.27551,2
5051,65,46,1142,2,52532,0,63810.44575,0
5052,51,22,3667,0,80674,0,86379.72682,1
5053,57,23,3392,1,78016,0,96494.51881,1
5054,28,40,1945,1,77800,0,97645.07395,2
5055,67,45,4705,0,211725,0,256076.7153,3
5056,20,55,2557,2,140635,0,132700.0164,2
5057,50,51,4079,0,208029,1,240104.3572,3
5058,28,22,3977,0,87494,0,124158.3403,3
5059,33,5,2315,2,11575,0,16297.84672,2
5060,35,31,2467,0,76477,0,101374.2057,2
5061,47,13,2467,2,32071,1,41308.63014,2
5062,65,28,1696,2,47488,0,43085.64379,2
5063,27,58,2996,0,173768,0,194902.5791,1
5064,35,20,4681,1,93620,1,82167.08313,3
5065,55,33,1129,2,37257,1,51120.29672,0
5066,36,16,3524,1,56384,0,56594.32611,1
5067,53,29,4700,2,136300,0,182206.6721,3
5068,30,23,4787,1,110101,0,150860.9654,3
5069,63,24,556,0,13344,0,19011.82755,0
5070,20,34,4510,2,153340,0,203586.613,3
5071,27,7,4264,0,29848,1,35677.62185,3
5072,55,38,4041,0,153558,1,187145.6554,3
5073,18,37,4130,0,152810,0,156539.7244,3
5074,44,4,1026,2,4104,1,3791.674659,0
5075,63,34,865,0,29410,0,26217.40755,0
